TCR_id,labels,preds
24254,0,0.40728339552879333
27034,0,0.2045394480228424
25994,0,0.12361335754394531
25895,0,0.12268880009651184
25714,0,0.42130422592163086
26033,0,0.14909303188323975
27180,0,0.2418939471244812
25558,0,0.3792131245136261
2464,1,0.8153043985366821
24458,0,0.4022347331047058
25942,0,0.190015971660614
24971,0,0.36370038986206055
27083,0,0.16137486696243286
26546,0,0.5156468152999878
24336,0,0.15941837430000305
24518,0,0.1025504469871521
25839,0,0.3734079599380493
25181,0,0.24742969870567322
25751,0,0.5344763994216919
25597,0,0.33306586742401123
26193,0,0.13351970911026
2456,1,0.8269402980804443
24374,0,0.1041959822177887
25414,0,0.14803358912467957
24774,0,0.14593607187271118
27002,0,0.34405946731567383
24691,0,0.13637158274650574
27004,0,0.36405500769615173
24479,0,0.7027382850646973
26686,0,0.16121897101402283
25783,0,0.14387181401252747
24485,0,0.33603233098983765
25603,0,0.16580376029014587
25673,0,0.1190606951713562
26010,0,0.10981273651123047
25760,0,0.4004237651824951
25713,0,0.30074620246887207
25739,0,0.3056802451610565
25531,0,0.6341655254364014
25540,0,0.5743190050125122
24600,0,0.4174850583076477
25810,0,0.5379506945610046
26266,0,0.3263775408267975
26452,0,0.45979633927345276
25549,0,0.4455719590187073
26914,0,0.33036574721336365
25244,0,0.3637745678424835
26555,0,0.532587468624115
25470,0,0.24200940132141113
26524,0,0.34296026825904846
25648,0,0.6479136347770691
24378,0,0.14430567622184753
27069,0,0.11214295029640198
25290,0,0.2578171491622925
25644,0,0.10070037841796875
24686,0,0.6882252097129822
25252,0,0.1858416199684143
24331,0,0.1466635763645172
26114,0,0.1613212525844574
25279,0,0.10617595911026001
25376,0,0.41583487391471863
24957,0,0.22551095485687256
26694,0,0.2764217257499695
24545,0,0.3344188332557678
25474,0,0.6139780282974243
25715,0,0.38236182928085327
24605,0,0.19745570421218872
26053,0,0.20042625069618225
24873,0,0.6379172801971436
26647,0,0.10299870371818542
24525,0,0.07989028096199036
24712,0,0.35354501008987427
24990,0,0.43093574047088623
26617,0,0.2086048424243927
26206,0,0.12897619605064392
24584,0,0.2665694057941437
25753,0,0.4387453496456146
25843,0,0.47256970405578613
27066,0,0.3532216250896454
24450,0,0.32832223176956177
25103,0,0.4545643925666809
24782,0,0.26941394805908203
25793,0,0.2623385787010193
26156,0,0.25556933879852295
26631,0,0.19315415620803833
