TCR_id,labels,preds
35438,0,0.0017086267471313477
35168,0,2.913836567586259e-07
34372,0,0.0003012716770172119
35122,0,8.095512021100149e-05
33898,0,2.3663313186261803e-05
34362,0,1.2850070561398752e-05
33545,0,0.0002675652503967285
35538,0,0.005254209041595459
34840,0,2.154565299861133e-05
35461,0,0.0036340951919555664
2566,1,0.9952046871185303
33614,0,0.00016307830810546875
35475,0,6.7787027546728496e-06
33538,0,2.3326127120526507e-05
33400,0,2.297908031323459e-05
34080,0,3.096596628893167e-05
34376,0,0.0029273629188537598
34294,0,0.00029602646827697754
33573,0,1.6826947103254497e-05
34058,0,0.0008141994476318359
35445,0,0.0005164742469787598
35136,0,5.930894076300319e-06
33189,0,1.6321770317517803e-06
35880,0,1.1777839063142892e-05
34786,0,7.297013553397846e-07
33795,0,0.00010987826681230217
33330,0,7.683825970161706e-06
34088,0,0.0004184246063232422
34199,0,0.0008590221405029297
35030,0,4.0077139829008956e-07
35825,0,0.053190410137176514
35285,0,2.1871675926377065e-05
34316,0,3.183636727044359e-05
33275,0,3.66341896551603e-06
35491,0,0.002021193504333496
33253,0,4.8371592129115015e-05
33139,0,2.9320684546974007e-08
33962,0,0.0007110536098480225
33765,0,4.0252118196804076e-05
34399,0,0.0002827942371368408
34106,0,5.7645161177788395e-06
34613,0,0.006782442331314087
35530,0,0.0012210309505462646
34389,0,0.00886005163192749
35707,0,2.032057091128081e-05
34380,0,6.957061486900784e-06
33466,0,2.4024109734455124e-05
35776,0,0.00011190584336873144
35822,0,4.6482808102155104e-05
33689,0,2.2803983483754564e-06
33163,0,0.0008777379989624023
35698,0,1.488146381234401e-06
34771,0,0.0037644803524017334
33636,0,0.00038120150566101074
35838,0,0.00011217628343729302
35948,0,1.8669632027012995e-06
34816,0,2.759216386039043e-06
35010,0,5.296652489050757e-06
34363,0,0.006018728017807007
35603,0,0.16620546579360962
33899,0,1.084359610104002e-06
35205,0,3.4279044484719634e-05
35876,0,5.9164658523513936e-06
35766,0,0.001948326826095581
35881,0,0.011404722929000854
35567,0,5.480892468767706e-06
34806,0,0.0005578100681304932
35946,0,0.00037348270416259766
33932,0,0.00026428699493408203
35652,0,0.0004284977912902832
35696,0,1.337187569561138e-07
33776,0,0.0010561943054199219
33142,0,0.0009982287883758545
35304,0,3.2709683637222042e-06
34207,0,7.51166298869066e-05
33810,0,0.02687165141105652
34451,0,2.2617947252001613e-05
35164,0,0.006838321685791016
35208,0,0.00023549795150756836
35540,0,0.00013896822929382324
35807,0,0.0010193288326263428
34273,0,5.591147782979533e-06
34149,0,0.0011485517024993896
33928,0,8.968228939920664e-06
34803,0,0.00011303970677545294
35950,0,0.0005948543548583984
35417,0,1.118520140153123e-05
2544,1,0.9924570322036743
35971,0,7.033180736470968e-05
35618,0,0.0001583397388458252
35269,0,0.0006781816482543945
34462,0,0.0007280409336090088
34894,0,3.668021599878557e-05
33990,0,0.0002518594264984131
35353,0,5.14937937623472e-07
34797,0,5.985074267300661e-07
36057,0,7.559431833215058e-05
33595,0,0.0017608702182769775
35867,0,1.3610123460239265e-05
34482,0,0.0004808008670806885
34123,0,0.015058577060699463
33646,0,8.524746226612478e-05
34102,0,0.00014010071754455566
35705,0,1.7122360418397875e-07
35141,0,2.6814186639967375e-06
35814,0,1.2105410860385746e-06
34059,0,0.0016151666641235352
33995,0,7.010181889199885e-06
34388,0,7.577316864626482e-05
35384,0,7.339972216868773e-05
35564,0,0.00032699108123779297
35671,0,4.185026773484424e-05
34265,0,7.8640169931532e-08
35219,0,8.754855662118644e-05
33935,0,0.0170096755027771
34562,0,2.4402503186138347e-05
35387,0,0.001198500394821167
35640,0,0.00014963746070861816
33515,0,3.443875016273523e-07
35658,0,0.00024959444999694824
33756,0,3.748841118067503e-05
34938,0,4.6284236532301293e-07
35165,0,1.4992374417488463e-06
34218,0,5.058428200754861e-07
2558,1,0.9903525710105896
33575,0,3.9425562135875225e-05
35431,0,0.048175543546676636
33994,0,0.0009410977363586426
35757,0,0.00047263503074645996
33976,0,0.016767889261245728
33556,0,0.00492444634437561
33840,0,0.006556719541549683
35336,0,0.04043680429458618
34356,0,0.01195487380027771
35796,0,1.8406191884423606e-05
33771,0,4.9974609282799065e-05
34996,0,1.2440280443115626e-05
34090,0,0.0006939470767974854
33529,0,0.00015115737915039062
33524,0,3.042429625566001e-06
34300,0,3.136700854611263e-07
33768,0,2.1398012904683128e-05
35888,0,0.029783546924591064
35071,0,7.042983440896933e-08
35809,0,4.4752199755748734e-05
